time	V(a)	V(b)	V(out)	I(V1)
3.100332031250003e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.105214843750003e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.110097656250003e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.114980468750003e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.119863281250003e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.124746093750003e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.129628906250003e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.134511718750004e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.139394531250004e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.144277343750004e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.149160156250004e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.154042968750004e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.158925781250004e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.163808593750004e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.168691406250004e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.173574218750004e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.178457031250005e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.183339843750005e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.188222656250005e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.193105468750005e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.197988281250005e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.202871093750005e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.207753906250005e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.212636718750005e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.217519531250006e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.222402343750006e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.227285156250006e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.232167968750006e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.237050781250006e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.241933593750006e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.246816406250006e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.251699218750006e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.256582031250006e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.261464843750007e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.266347656250007e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.271230468750007e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.276113281250007e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.280996093750007e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.285878906250007e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.290761718750007e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.295644531250007e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.300527343750008e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.305410156250008e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.310292968750008e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.315175781250008e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.320058593750008e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.324941406250008e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.329824218750008e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.334707031250008e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.339589843750008e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.344472656250009e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.349355468750009e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.354238281250009e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.359121093750009e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.364003906250009e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.368886718750009e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.373769531250009e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.378652343750009e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.383535156250010e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.388417968750010e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.393300781250010e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.398183593750010e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.403066406250010e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.407949218750010e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.412832031250010e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.417714843750010e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.422597656250011e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.427480468750011e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.432363281250011e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.437246093750011e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.442128906250011e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.447011718750011e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.451894531250011e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.456777343750011e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.461660156250011e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.466542968750012e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.471425781250012e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.476308593750012e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.481191406250012e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.486074218750012e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.490957031250012e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.495839843750012e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.500722656250012e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.505605468750013e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.510488281250013e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.515371093750013e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.520253906250013e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.525136718750013e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.530019531250013e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.534902343750013e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.539785156250013e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.544667968750013e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.549550781250014e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.554433593750014e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.559316406250014e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.564199218750014e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.569082031250014e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.573964843750014e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.578847656250014e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.583730468750014e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.588613281250015e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.593496093750015e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.598378906250015e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.603261718750015e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.608144531250015e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.613027343750015e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.617910156250015e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.622792968750015e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.627675781250015e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.632558593750016e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.637441406250016e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.642324218750016e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.647207031250016e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.652089843750016e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.656972656250016e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.661855468750016e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.666738281250016e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.671621093750017e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.676503906250017e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.681386718750017e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.686269531250017e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.691152343750017e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.696035156250017e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.700917968750017e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.705800781250017e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.710683593750018e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.715566406250018e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.720449218750018e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.725332031250018e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.730214843750018e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.735097656250018e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.739980468750018e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.744863281250018e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.749746093750018e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.754628906250019e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.759511718750019e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.764394531250019e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.769277343750019e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.774160156250019e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.779042968750019e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.783925781250019e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.788808593750019e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.793691406250020e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.798574218750020e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.803457031250020e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.808339843750020e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.813222656250020e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.818105468750020e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.822988281250020e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.827871093750020e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.832753906250020e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.837636718750021e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.842519531250021e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.847402343750021e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.852285156250021e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.857167968750021e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.862050781250021e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.866933593750021e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.871816406250021e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.876699218750022e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.881582031250022e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.886464843750022e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.891347656250022e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.896230468750022e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.901113281250022e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.905996093750022e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.910878906250022e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.915761718750022e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.920644531250023e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.925527343750023e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.930410156250023e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.935292968750023e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.940175781250023e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.945058593750023e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.949941406250023e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.954824218750023e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.959707031250024e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.964589843750024e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.969472656250024e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.974355468750024e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.979238281250024e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.984121093750024e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.989003906250024e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.993886718750024e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.998769531250025e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
4.000000000000000e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
4.000488281250000e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
4.001464843750000e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
4.003417968750000e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
4.007324218750000e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
4.012207031250000e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
4.017089843750000e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
4.021972656250001e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
4.026855468750001e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
4.031738281250001e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
4.036621093750001e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
4.041503906250001e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
4.046386718750001e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
4.051269531250001e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
4.056152343750001e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
4.061035156250002e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
4.065917968750002e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
4.070800781250002e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
4.075683593750002e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
4.080566406250002e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
4.085449218750002e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
4.090332031250002e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
4.095214843750002e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
4.100097656250003e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
4.104980468750003e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
4.109863281250003e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
4.114746093750003e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
4.119628906250003e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
4.124511718750003e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
4.129394531250003e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
4.134277343750003e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
4.139160156250003e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
4.144042968750004e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
4.148925781250004e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
4.153808593750004e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
4.158691406250004e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
4.163574218750004e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
4.168457031250004e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
4.173339843750004e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
4.178222656250004e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
4.183105468750005e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
4.187988281250005e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
4.192871093750005e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
4.197753906250005e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
4.200000000000001e-08	0.000000e+00	4.547474e-13	5.000000e+00	-2.002000e-11
4.204882812500001e-08	0.000000e+00	2.441406e+00	1.191493e+00	-4.399135e-05
4.209765625000001e-08	0.000000e+00	4.882812e+00	1.374510e-03	-1.342112e-07
4.210000000000000e-08	0.000000e+00	5.000000e+00	1.495474e-08	-1.001000e-11
4.213749999999987e-08	0.000000e+00	5.000000e+00	1.000895e-07	-1.001000e-11
4.218632812499987e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
4.223515624999987e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
4.228398437499987e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
4.233281249999988e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
4.238164062499988e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
4.243046874999988e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
4.247929687499988e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
4.252812499999988e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
4.257695312499988e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
4.262578124999988e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
4.267460937499988e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
4.272343749999988e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
4.277226562499989e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
4.282109374999989e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
4.286992187499989e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
4.291874999999989e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
4.296757812499989e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
4.301640624999989e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
4.306523437499989e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
4.311406249999989e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
4.316289062499990e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
4.321171874999990e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
4.326054687499990e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
4.330937499999990e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
4.335820312499990e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
4.340703124999990e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
4.345585937499990e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
4.350468749999990e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
4.355351562499990e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
4.360234374999991e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
4.365117187499991e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
4.369999999999991e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
4.374882812499991e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
4.379765624999991e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
4.384648437499991e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
4.389531249999991e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
4.394414062499991e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
4.399296874999992e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
4.404179687499992e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
4.409062499999992e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
4.413945312499992e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
4.418828124999992e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
4.423710937499992e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
4.428593749999992e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
4.433476562499992e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
4.438359374999992e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
4.443242187499993e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
4.448124999999993e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
4.453007812499993e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
4.457890624999993e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
4.462773437499993e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
4.467656249999993e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
4.472539062499993e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
4.477421874999993e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
4.482304687499994e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
4.487187499999994e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
4.492070312499994e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
4.496953124999994e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
4.501835937499994e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
4.506718749999994e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
4.511601562499994e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
4.516484374999994e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
4.521367187499995e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
4.526249999999995e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
4.531132812499995e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
4.536015624999995e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
4.540898437499995e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
4.545781249999995e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
4.550664062499995e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
4.555546874999995e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
4.560429687499995e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
4.565312499999996e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
4.570195312499996e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
4.575078124999996e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
4.579960937499996e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
4.584843749999996e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
4.589726562499996e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
4.594609374999996e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
4.599492187499996e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
4.604374999999997e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
4.609257812499997e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
4.614140624999997e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
4.619023437499997e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
